uid expr treatment rep update smart-explode quorum-sense nop-y
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 14400 8012 2041 1444
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 14500 8095 2113 1371
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 14600 8173 1932 1394
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 14700 8042 2155 1237
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 14800 8131 2464 1228
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 14900 8265 2181 1234
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15000 8317 2173 1147
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15100 8478 2287 1027
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15200 8614 2534 1055
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15300 8381 2434 902
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15400 8465 2390 816
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15500 8571 2512 681
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15600 8673 2601 566
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15700 8767 2663 533
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15800 8945 2730 494
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 15900 9005 2803 488
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16000 9189 2939 405
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16100 9439 3104 279
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16200 9730 3207 441
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16300 9775 3209 286
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16400 9873 3337 110
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16500 10075 3414 104
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16600 9978 3492 146
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16700 10006 3422 128
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16800 10152 3522 172
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 16900 9849 3404 146
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17000 9866 3444 116
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17100 9995 3484 128
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17200 10235 3611 136
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17300 10009 3577 217
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17400 10131 3613 92
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17500 9869 3428 69
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17600 9845 3782 75
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17700 10110 3470 80
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17800 10001 3437 111
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 17900 10037 3431 131
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18000 9812 4255 108
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18100 9884 4084 112
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18200 9998 3408 132
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18300 10068 3812 125
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18400 10042 3384 157
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18500 10009 3445 158
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18600 10192 3495 87
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18700 9992 3454 71
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18800 10112 3552 75
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 18900 10030 3480 299
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19000 10179 3600 125
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19100 9924 3659 99
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19200 9652 3410 87
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19300 10069 3494 104
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19400 9659 3387 97
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19500 9806 3410 98
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19600 9888 3654 126
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19700 10034 3480 130
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19800 9830 3503 225
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 19900 9937 3470 250
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20000 9790 3398 125
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20100 9900 3438 143
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20200 10049 3503 61
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20300 9850 3642 56
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20400 9917 3500 73
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20500 9932 3495 170
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20600 9985 3437 277
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20700 10001 3412 81
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20800 10070 3469 90
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 20900 10041 3566 176
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21000 10167 3510 86
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21100 9877 3461 88
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21200 10087 3489 108
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21300 9970 3499 157
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21400 9909 3465 133
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21500 9901 3421 132
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21600 10228 3480 104
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21700 10036 3428 89
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21800 10159 3457 73
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 21900 9927 3492 80
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22000 10124 3479 119
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22100 9886 3425 91
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22200 10030 3640 119
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22300 9961 3431 143
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22400 10323 3490 117
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22500 9938 3386 95
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22600 10127 3427 110
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22700 10166 3466 79
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22800 9987 3636 100
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 22900 10286 3522 282
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23000 10004 3397 59
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23100 9875 3378 76
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23200 10182 3590 282
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23300 9930 3394 75
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23400 10185 3459 72
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23500 10311 3503 51
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23600 9992 3799 53
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23700 9971 3573 44
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23800 10013 3394 157
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 23900 10090 3627 91
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24000 10155 3438 205
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24100 10031 3435 89
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24200 10016 3648 89
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24300 10253 3431 84
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24400 10084 3634 83
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24500 9932 3385 67
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24600 9883 3408 73
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24700 10087 3492 85
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24800 10117 3661 95
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 24900 9939 3627 69
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25000 9753 3367 468
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25100 9896 3418 28
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25200 9864 3385 121
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25300 10073 3466 41
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25400 10031 3449 48
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25500 9968 3421 59
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25600 10293 3486 65
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25700 10039 3655 64
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25800 10247 3786 62
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 25900 10151 3541 63
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26000 10183 3592 59
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26100 10473 3645 78
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26200 10043 3574 173
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26300 10235 3708 87
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26400 10623 3676 246
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26500 10245 3688 79
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26600 10152 3677 39
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26700 10109 3792 57
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26800 10197 3672 71
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 26900 9869 3610 243
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27000 10163 3639 60
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27100 9890 3734 66
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27200 10115 3693 77
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27300 10185 3733 63
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27400 10250 3802 50
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27500 9869 3758 73
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27600 10051 3808 360
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27700 10168 3866 360
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27800 10267 3879 48
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 27900 10081 3839 31
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28000 10028 3885 58
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28100 10029 3872 66
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28200 9868 3720 63
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28300 9985 3904 252
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28400 10177 3937 51
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28500 10016 4042 45
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28600 10045 4109 238
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28700 10286 4051 41
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28800 10093 4131 331
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 28900 10196 4268 88
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29000 10291 4337 83
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29100 9869 4233 94
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29200 10176 4414 96
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29300 10230 4403 71
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29400 10174 4429 262
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29500 9980 4379 169
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29600 10183 4518 87
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29700 10038 4559 70
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29800 9962 4368 71
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 29900 9971 4414 95
reg_test_noisy_1_nopy_57 reg_test noisy_1_nopy 57 30000 10088 4569 59
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 0 0 0 0
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 100 5 0 0
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 200 29 6 4
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 300 128 56 49
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 400 397 351 152
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 500 924 462 341
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 600 1436 284 407
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 700 2111 320 453
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 800 2723 383 636
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 900 3246 585 622
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1000 3511 499 731
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1100 3516 557 981
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1200 4069 742 1009
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1300 3731 763 936
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1400 3856 827 1020
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1500 4053 1074 1187
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1600 4428 1217 1346
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1700 4309 1346 1512
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1800 4466 1536 1611
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 1900 4745 1702 1697
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2000 5039 1938 1923
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2100 5303 2424 2245
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2200 5349 2341 2214
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2300 5874 2672 2564
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2400 6007 2866 2731
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2500 5968 2930 2817
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2600 6220 3234 2999
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2700 6379 3257 3180
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2800 6474 3309 3225
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 2900 6550 3245 3527
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3000 6451 3204 3336
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3100 6522 3298 3355
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3200 6690 3688 3417
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3300 6578 3351 3385
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3400 6656 3367 3405
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3500 6823 3381 3451
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3600 6837 3353 3340
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3700 6806 3930 3450
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3800 6774 4131 3420
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 3900 6753 4093 3453
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4000 6772 4018 3410
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4100 6725 3348 3376
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4200 6859 3455 3465
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4300 6901 3414 3401
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4400 6690 3419 3370
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4500 6712 3696 3422
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4600 6727 3464 3446
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4700 6750 3520 3416
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4800 6899 3575 3457
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 4900 6767 3510 3450
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5000 6740 3440 3435
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5100 6672 3478 3347
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5200 6730 3585 3575
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5300 6701 3603 3415
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5400 6763 3419 3445
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5500 6648 3408 3353
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5600 6735 3456 3397
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5700 6556 3365 3308
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5800 6741 3469 3410
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 5900 6687 3635 3366
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6000 6575 3418 3468
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6100 6576 3424 3577
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6200 6631 3406 3358
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6300 6800 3473 3427
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6400 6735 3483 3388
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6500 6562 3415 3322
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6600 6541 3406 3359
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6700 6597 3435 3401
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6800 6708 3466 3465
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 6900 7004 3433 3433
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7000 6605 3361 3328
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7100 6703 3424 3354
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7200 6709 3623 3409
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7300 6660 3429 3381
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7400 6693 3415 3432
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7500 6687 3429 3432
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7600 6577 3374 3364
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7700 6700 3430 3416
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7800 6636 3527 3385
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 7900 6774 3455 3473
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8000 6712 3427 3435
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8100 6651 3381 3362
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8200 6704 3518 3393
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8300 6657 3401 3417
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8400 6715 3420 3715
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8500 6803 3478 3480
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8600 6725 3589 3426
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8700 6785 3748 3448
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8800 6694 3888 3414
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 8900 6710 3459 3458
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9000 6511 3349 3348
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9100 6716 3462 3427
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9200 6522 3407 3351
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9300 6638 3468 3365
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9400 6555 4112 3528
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9500 6600 4105 3632
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9600 6468 3775 3311
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9700 6628 4052 3356
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9800 6511 3399 3426
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 9900 6475 3373 3311
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10000 6681 3430 3379
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10100 6569 3389 3304
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10200 6660 3404 3355
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10300 6599 3431 3345
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10400 6650 3452 3342
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10500 6636 3446 3319
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10600 6562 3440 3326
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10700 6633 3485 3367
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10800 6612 3469 3325
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 10900 6527 3530 3305
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11000 6512 3549 3294
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11100 6684 3456 3387
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11200 6539 3415 3327
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11300 6605 3431 3394
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11400 6505 3366 3283
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11500 6577 3416 3388
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11600 6584 3485 3357
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11700 6597 4216 3383
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11800 6561 4138 3404
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 11900 6580 3415 3405
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12000 6470 3402 3349
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12100 6680 3369 3311
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12200 6505 3380 3309
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12300 6694 3368 3353
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12400 6544 3386 3564
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12500 6609 3406 3358
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12600 6876 3448 3395
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12700 6555 3364 3314
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12800 6660 3444 3398
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 12900 6684 3418 3428
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13000 6711 3464 3455
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13100 6682 3452 3553
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13200 6599 3430 3605
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13300 6736 3960 3615
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13400 6631 3453 3645
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13500 6585 3432 3426
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13600 6477 3356 3364
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13700 6664 3441 3495
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13800 6669 3498 3568
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 13900 6494 3427 3449
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14000 6577 3575 3473
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14100 6419 3449 3378
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14200 6607 3482 3487
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14300 6396 3384 3356
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14400 6491 3562 3434
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14500 6704 3528 3516
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14600 6518 3443 3420
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14700 6584 3456 3426
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14800 6651 3489 3439
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 14900 6586 3431 3583
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 15000 6452 3403 3357
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 15100 6657 3486 3484
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 15200 6442 3361 3388
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 15300 6720 3361 3408
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 15400 6629 3416 3485
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 15500 6646 3854 3581
reg_test_noisy_1_nopy_58 reg_test noisy_1_nopy 58 15600 6729 3467 3530
